COD_CURSO,NOME_UNIDADE,NIVEL_CURSO,ANO,SEXO,INGRESSANTES,FORMADOS
636.EAD.02,Pedagogia/Distância/Faxinal do Soturno/RS,Graduação,2015,F,0,2
636.EAD.02,Pedagogia/Distância/Faxinal do Soturno/RS,Graduação,2017,F,0,1
636.EAD.02,Pedagogia/Distância/Faxinal do Soturno/RS,Graduação,TOTAL,M,0,2
636.EAD.02,Pedagogia/Distância/Faxinal do Soturno/RS,Graduação,TOTAL,F,0,8
636.EAD.10,Pedagogia/Distância/Panambi/RS,Graduação,2015,F,0,1
636.EAD.10,Pedagogia/Distância/Panambi/RS,Graduação,2019,M,2,0
636.EAD.10,Pedagogia/Distância/Panambi/RS,Graduação,2019,F,34,0
636.EAD.10,Pedagogia/Distância/Panambi/RS,Graduação,2021,F,1,1
636.EAD.10,Pedagogia/Distância/Panambi/RS,Graduação,2022,F,0,11
636.EAD.10,Pedagogia/Distância/Panambi/RS,Graduação,2023,F,0,4
636.EAD.10,Pedagogia/Distância/Panambi/RS,Graduação,TOTAL,M,2,0
636.EAD.10,Pedagogia/Distância/Panambi/RS,Graduação,TOTAL,F,35,17
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2014,M,0,1
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2014,F,4,2
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2015,F,0,11
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2016,F,0,1
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2017,M,1,0
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2017,F,37,5
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2018,F,1,0
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2019,M,1,0
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2019,F,12,0
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2021,F,0,11
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,2022,F,0,1
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,TOTAL,M,2,1
636.EAD.03,Pedagogia/Distância/Restinga Sêca/RS,Graduação,TOTAL,F,54,31
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2014,F,0,1
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2016,M,4,0
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2016,F,30,0
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2017,F,5,0
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2020,M,0,2
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2020,F,0,17
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2021,F,0,1
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2022,M,3,0
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,2022,F,32,0
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,TOTAL,M,7,2
636.EAD.04,Pedagogia/Distância/Santana do Livramento/RS,Graduação,TOTAL,F,67,19
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2014,M,50,48
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2014,F,81,121
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2015,M,58,38
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2015,F,130,78
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2016,M,91,44
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2016,F,119,81
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2017,M,48,45
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2017,F,101,70
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2018,M,76,33
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2018,F,91,79
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2019,M,49,46
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2019,F,89,56
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2020,M,29,13
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2020,F,58,17
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2021,M,34,30
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2021,F,53,73
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2022,M,54,16
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2022,F,69,36
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2023,M,32,28
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,2023,F,34,36
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,TOTAL,M,521,341
638,Programa Especial de Graduação de Formação de Professores para a Educação Profissional,Graduação,TOTAL,F,825,647
