COD_CURSO,NOME_UNIDADE,NIVEL_CURSO,ANO,SEXO,INGRESSANTES,FORMADOS,CENTRO
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2023,F,22.0,7.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,TOTAL,M,152.0,40.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,TOTAL,F,286.0,86.0,CAL
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,Graduação,2014,M,7.0,0.0,CAL
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,Graduação,2014,F,20.0,0.0,CAL
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,Graduação,2015,F,0.0,9.0,CAL
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,Graduação,2017,F,0.0,1.0,CAL
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,Graduação,2018,M,0.0,1.0,CAL
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,Graduação,2018,F,0.0,8.0,CAL
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,Graduação,TOTAL,M,7.0,1.0,CAL
753.EAD.13,Letras - Português e Literaturas/Distância/Agudo/RS,Graduação,TOTAL,F,20.0,18.0,CAL
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,Graduação,2014,M,7.0,0.0,CAL
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,Graduação,2014,F,25.0,0.0,CAL
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,Graduação,2018,M,0.0,2.0,CAL
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,Graduação,2018,F,0.0,5.0,CAL
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,Graduação,TOTAL,M,7.0,2.0,CAL
753.EAD.18,Letras - Português e Literaturas/Distância/Balneário Pinhal/RS,Graduação,TOTAL,F,25.0,5.0,CAL
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,Graduação,2014,F,14.0,0.0,CAL
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,Graduação,2014,M,7.0,1.0,CAL
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,Graduação,2016,M,0.0,1.0,CAL
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,Graduação,2017,F,0.0,1.0,CAL
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,Graduação,2018,M,0.0,2.0,CAL
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,Graduação,2018,F,0.0,6.0,CAL
753.EAD.11,Letras - Português e Literaturas/Distância/Cachoeira do Sul/RS,Graduação,2020,F,16.0,0.0,CAL
