COD_CURSO,NOME_UNIDADE,ANO,CENTRO,INGRESSANTES_M,INGRESSANTES_F,FORMADOS_M,FORMADOS_F,TOTAL_FORMADOS,TOTAL_INGRESSANTES,INGRESSANTES_M%,INGRESSANTES_F%,FORMADOS_M%,FORMADOS_F%
640.EAD.04,Curso de Formação de Professores para Educação Profissional/Ead/Tapejara/RS,2016,CE,0,0,20,7.0,27,0,,,0.7407407407407407,0.25925925925925924
640.EAD.04,Curso de Formação de Professores para Educação Profissional/Ead/Tapejara/RS,2017,CE,10,2,0,0.0,0,12,0.8333333333333334,0.16666666666666666,,
640.EAD.04,Curso de Formação de Professores para Educação Profissional/Ead/Tapejara/RS,TOTAL,CE,20,4,20,8.0,28,24,0.8333333333333334,0.16666666666666666,0.7142857142857143,0.2857142857142857
640.EAD.05,Curso de Formação de Professores para Educação Profissional/Ead/Vila Flores/RS,2014,CE,6,3,0,0.0,0,9,0.6666666666666666,0.3333333333333333,,
640.EAD.05,Curso de Formação de Professores para Educação Profissional/Ead/Vila Flores/RS,2015,CE,1,0,0,0.0,0,1,1.0,0.0,,
640.EAD.05,Curso de Formação de Professores para Educação Profissional/Ead/Vila Flores/RS,TOTAL,CE,7,3,0,0.0,0,10,0.7,0.3,,
640.EAD.06,Curso de Formação de Professores para Educação Profissional/Ead/Sapiranga/RS,2016,CE,0,0,14,17.0,31,0,,,0.45161290322580644,0.5483870967741935
640.EAD.06,Curso de Formação de Professores para Educação Profissional/Ead/Sapiranga/RS,2017,CE,10,10,0,0.0,0,20,0.5,0.5,,
640.EAD.06,Curso de Formação de Professores para Educação Profissional/Ead/Sapiranga/RS,2018,CE,0,0,14,17.0,31,0,,,0.45161290322580644,0.5483870967741935
640.EAD.06,Curso de Formação de Professores para Educação Profissional/Ead/Sapiranga/RS,2019,CE,8,6,0,0.0,0,14,0.5714285714285714,0.42857142857142855,,
640.EAD.06,Curso de Formação de Professores para Educação Profissional/Ead/Sapiranga/RS,TOTAL,CE,18,16,28,34.0,62,34,0.5294117647058824,0.47058823529411764,0.45161290322580644,0.5483870967741935
640.EAD.07,Curso de Formação de Professores para Educação Profissional/Ead/Três de Maio/RS,2016,CE,0,0,25,6.0,31,0,,,0.8064516129032258,0.1935483870967742
640.EAD.07,Curso de Formação de Professores para Educação Profissional/Ead/Três de Maio/RS,2017,CE,16,3,1,1.0,2,19,0.8421052631578947,0.15789473684210525,0.5,0.5
640.EAD.07,Curso de Formação de Professores para Educação Profissional/Ead/Três de Maio/RS,2018,CE,0,0,23,9.0,32,0,,,0.71875,0.28125
640.EAD.07,Curso de Formação de Professores para Educação Profissional/Ead/Três de Maio/RS,2019,CE,16,2,0,0.0,0,18,0.8888888888888888,0.1111111111111111,,
640.EAD.07,Curso de Formação de Professores para Educação Profissional/Ead/Três de Maio/RS,2020,CE,0,1,0,0.0,0,1,0.0,1.0,,
640.EAD.07,Curso de Formação de Professores para Educação Profissional/Ead/Três de Maio/RS,TOTAL,CE,32,6,49,16.0,65,38,0.8421052631578947,0.15789473684210525,0.7538461538461538,0.24615384615384617
640.EAD.08,Curso de Formação de Professores para Educação Profissional/Ead/Agudo/RS,2018,CE,0,0,24,14.0,38,0,,,0.631578947368421,0.3684210526315789
640.EAD.08,Curso de Formação de Professores para Educação Profissional/Ead/Agudo/RS,2019,CE,15,7,0,0.0,0,22,0.6818181818181818,0.3181818181818182,,
640.EAD.08,Curso de Formação de Professores para Educação Profissional/Ead/Agudo/RS,TOTAL,CE,15,7,24,14.0,38,22,0.6818181818181818,0.3181818181818182,0.631578947368421,0.3684210526315789
640.EAD.09,Curso de Formação de Professores para Educação Profissional/Ead/Gramado/RS,2018,CE,0,0,15,14.0,29,0,,,0.5172413793103449,0.4827586206896552
640.EAD.09,Curso de Formação de Professores para Educação Profissional/Ead/Gramado/RS,2019,CE,9,6,0,0.0,0,15,0.6,0.4,,
640.EAD.09,Curso de Formação de Professores para Educação Profissional/Ead/Gramado/RS,TOTAL,CE,9,6,15,14.0,29,15,0.6,0.4,0.5172413793103449,0.4827586206896552
641.EAD.01,Licenciatura em Ciências da Religião/EAD/Quaraí/RS,2017,CE,0,0,15,13.0,28,0,,,0.5357142857142857,0.4642857142857143
641.EAD.01,Licenciatura em Ciências da Religião/EAD/Quaraí/RS,2018,CE,0,0,5,2.0,7,0,,,0.7142857142857143,0.2857142857142857
641.EAD.01,Licenciatura em Ciências da Religião/EAD/Quaraí/RS,2020,CE,12,6,0,0.0,0,18,0.6666666666666666,0.3333333333333333,,
641.EAD.01,Licenciatura em Ciências da Religião/EAD/Quaraí/RS,2021,CE,3,2,0,0.0,0,5,0.6,0.4,,
641.EAD.01,Licenciatura em Ciências da Religião/EAD/Quaraí/RS,2022,CE,0,0,12,4.0,16,0,,,0.75,0.25
641.EAD.01,Licenciatura em Ciências da Religião/EAD/Quaraí/RS,TOTAL,CE,15,8,32,19.0,51,23,0.6521739130434783,0.34782608695652173,0.6274509803921569,0.37254901960784315
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,2017,CE,0,0,15,11.0,26,0,,,0.5769230769230769,0.4230769230769231
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,2018,CE,0,0,8,4.0,12,0,,,0.6666666666666666,0.3333333333333333
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,2020,CE,6,4,0,0.0,0,10,0.6,0.4,,
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,2021,CE,3,2,0,0.0,0,5,0.6,0.4,,
641.EAD.02,Licenciatura em Ciências da Religião/EAD/São João do Polêsine/RS,TOTAL,CE,9,6,23,15.0,38,15,0.6,0.4,0.6052631578947368,0.39473684210526316
641.EAD.03,Licenciatura em Ciências da Religião/EAD/Cacequi/RS,2017,CE,0,0,21,9.0,30,0,,,0.7,0.3
641.EAD.03,Licenciatura em Ciências da Religião/EAD/Cacequi/RS,2018,CE,0,0,4,2.0,6,0,,,0.6666666666666666,0.3333333333333333
641.EAD.03,Licenciatura em Ciências da Religião/EAD/Cacequi/RS,2020,CE,9,1,0,0.0,0,10,0.9,0.1,,
641.EAD.03,Licenciatura em Ciências da Religião/EAD/Cacequi/RS,2021,CE,1,2,0,0.0,0,3,0.3333333333333333,0.6666666666666666,,
641.EAD.03,Licenciatura em Ciências da Religião/EAD/Cacequi/RS,TOTAL,CE,10,3,25,11.0,36,13,0.7692307692307693,0.23076923076923078,0.6944444444444444,0.3055555555555556
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,2017,CE,0,0,16,7.0,23,0,,,0.6956521739130435,0.30434782608695654
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,2018,CE,0,0,4,6.0,10,0,,,0.4,0.6
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,2020,CE,1,3,0,0.0,0,4,0.25,0.75,,
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,2021,CE,1,2,0,0.0,0,3,0.3333333333333333,0.6666666666666666,,
641.EAD.04,Licenciatura em Ciências da Religião/EAD/São Francisco de Paula/RS,TOTAL,CE,2,5,20,13.0,33,7,0.2857142857142857,0.7142857142857143,0.6060606060606061,0.3939393939393939
641.EAD.05,Licenciatura em Ciências da Religião/EAD/Constantina/RS,2017,CE,0,0,4,1.0,5,0,,,0.8,0.2
641.EAD.05,Licenciatura em Ciências da Religião/EAD/Constantina/RS,2018,CE,0,0,7,2.0,9,0,,,0.7777777777777778,0.2222222222222222
641.EAD.05,Licenciatura em Ciências da Religião/EAD/Constantina/RS,2020,CE,2,0,0,0.0,0,2,1.0,0.0,,
641.EAD.05,Licenciatura em Ciências da Religião/EAD/Constantina/RS,2021,CE,3,0,0,0.0,0,3,1.0,0.0,,
641.EAD.05,Licenciatura em Ciências da Religião/EAD/Constantina/RS,TOTAL,CE,5,0,11,3.0,14,5,1.0,0.0,0.7857142857142857,0.21428571428571427
641.EAD.06,Licenciatura em Ciências da Religião/EAD/Bagé/RS,2022,CE,0,0,13,7.0,20,0,,,0.65,0.35
641.EAD.06,Licenciatura em Ciências da Religião/EAD/Bagé/RS,TOTAL,CE,0,0,13,7.0,20,0,,,0.65,0.35
641.EAD.07,Licenciatura em Ciências da Religião/EAD/Balneário Pinhal/RS,2022,CE,0,0,18,5.0,23,0,,,0.782608695652174,0.21739130434782608
641.EAD.07,Licenciatura em Ciências da Religião/EAD/Balneário Pinhal/RS,TOTAL,CE,0,0,18,5.0,23,0,,,0.782608695652174,0.21739130434782608
641.EAD.08,Licenciatura em Ciências da Religião/EAD/Cruz Alta/RS,2022,CE,0,0,13,12.0,25,0,,,0.52,0.48
641.EAD.08,Licenciatura em Ciências da Religião/EAD/Cruz Alta/RS,TOTAL,CE,0,0,13,12.0,25,0,,,0.52,0.48
641.EAD.09,Licenciatura em Ciências da Religião/EAD/Serafina Corrêa/RS,2022,CE,0,0,9,3.0,12,0,,,0.75,0.25
641.EAD.09,Licenciatura em Ciências da Religião/EAD/Serafina Corrêa/RS,TOTAL,CE,0,0,9,3.0,12,0,,,0.75,0.25
641.EAD.10,Licenciatura em Ciências da Religião/EAD/Vila Flores/RS,2022,CE,0,0,3,9.0,12,0,,,0.25,0.75
641.EAD.10,Licenciatura em Ciências da Religião/EAD/Vila Flores/RS,TOTAL,CE,0,0,3,9.0,12,0,,,0.25,0.75
718,Desenho Industrial - Habilitação Programação Visual,2014,CAL,5,7,7,13.0,20,12,0.4166666666666667,0.5833333333333334,0.35,0.65
718,Desenho Industrial - Habilitação Programação Visual,2015,CAL,3,6,0,0.0,0,9,0.3333333333333333,0.6666666666666666,,
718,Desenho Industrial - Habilitação Programação Visual,2016,CAL,5,5,0,0.0,0,10,0.5,0.5,,
718,Desenho Industrial - Habilitação Programação Visual,2017,CAL,6,2,0,0.0,0,8,0.75,0.25,,
718,Desenho Industrial - Habilitação Programação Visual,2018,CAL,3,0,0,0.0,0,3,1.0,0.0,,
718,Desenho Industrial - Habilitação Programação Visual,2019,CAL,0,2,0,0.0,0,2,0.0,1.0,,
718,Desenho Industrial - Habilitação Programação Visual,2020,CAL,1,0,0,0.0,0,1,1.0,0.0,,
718,Desenho Industrial - Habilitação Programação Visual,2022,CAL,0,1,0,0.0,0,1,0.0,1.0,,
718,Desenho Industrial - Habilitação Programação Visual,2023,CAL,1,1,0,0.0,0,2,0.5,0.5,,
718,Desenho Industrial - Habilitação Programação Visual,TOTAL,CAL,24,24,7,13.0,20,48,0.5,0.5,0.35,0.65
724,Artes Cênicas - Bacharelado,2014,CAL,0,0,12,9.0,21,0,,,0.5714285714285714,0.42857142857142855
724,Artes Cênicas - Bacharelado,2015,CAL,0,0,17,10.0,27,0,,,0.6296296296296297,0.37037037037037035
724,Artes Cênicas - Bacharelado,2016,CAL,0,0,16,7.0,23,0,,,0.6956521739130435,0.30434782608695654
724,Artes Cênicas - Bacharelado,2017,CAL,0,0,17,6.0,23,0,,,0.7391304347826086,0.2608695652173913
724,Artes Cênicas - Bacharelado,2018,CAL,0,0,12,8.0,20,0,,,0.6,0.4
724,Artes Cênicas - Bacharelado,2019,CAL,0,0,17,7.0,24,0,,,0.7083333333333334,0.2916666666666667
724,Artes Cênicas - Bacharelado,2020,CAL,0,0,13,8.0,21,0,,,0.6190476190476191,0.38095238095238093
724,Artes Cênicas - Bacharelado,2021,CAL,0,0,16,7.0,23,0,,,0.6956521739130435,0.30434782608695654
724,Artes Cênicas - Bacharelado,2022,CAL,0,0,14,8.0,22,0,,,0.6363636363636364,0.36363636363636365
724,Artes Cênicas - Bacharelado,2023,CAL,0,0,14,6.0,20,0,,,0.7,0.3
724,Artes Cênicas - Bacharelado,TOTAL,CAL,0,0,148,76.0,224,0,,,0.6607142857142857,0.3392857142857143
725,Artes Cênicas - Direção Teatral,2014,CAL,0,1,5,4.0,9,1,0.0,1.0,0.5555555555555556,0.4444444444444444
725,Artes Cênicas - Direção Teatral,2015,CAL,1,0,1,4.0,5,1,1.0,0.0,0.2,0.8
725,Artes Cênicas - Direção Teatral,2016,CAL,1,2,1,1.0,2,3,0.3333333333333333,0.6666666666666666,0.5,0.5
725,Artes Cênicas - Direção Teatral,2017,CAL,0,1,6,2.0,8,1,0.0,1.0,0.75,0.25
725,Artes Cênicas - Direção Teatral,2018,CAL,2,2,5,2.0,7,4,0.5,0.5,0.7142857142857143,0.2857142857142857
725,Artes Cênicas - Direção Teatral,2019,CAL,1,1,2,2.0,4,2,0.5,0.5,0.5,0.5
725,Artes Cênicas - Direção Teatral,2020,CAL,0,0,4,3.0,7,0,,,0.5714285714285714,0.42857142857142855
725,Artes Cênicas - Direção Teatral,2021,CAL,1,1,2,4.0,6,2,0.5,0.5,0.3333333333333333,0.6666666666666666
725,Artes Cênicas - Direção Teatral,2022,CAL,0,0,4,1.0,5,0,,,0.8,0.2
725,Artes Cênicas - Direção Teatral,2023,CAL,0,3,7,2.0,9,3,0.0,1.0,0.7777777777777778,0.2222222222222222
725,Artes Cênicas - Direção Teatral,TOTAL,CAL,6,11,37,25.0,62,17,0.35294117647058826,0.6470588235294118,0.5967741935483871,0.4032258064516129
726,Artes Cênicas - Interpretação Teatral,2014,CAL,4,3,4,1.0,5,7,0.5714285714285714,0.42857142857142855,0.8,0.2
726,Artes Cênicas - Interpretação Teatral,2015,CAL,4,3,5,8.0,13,7,0.5714285714285714,0.42857142857142855,0.38461538461538464,0.6153846153846154
726,Artes Cênicas - Interpretação Teatral,2016,CAL,9,4,9,2.0,11,13,0.6923076923076923,0.3076923076923077,0.8181818181818182,0.18181818181818182
726,Artes Cênicas - Interpretação Teatral,2017,CAL,8,3,7,4.0,11,11,0.7272727272727273,0.2727272727272727,0.6363636363636364,0.36363636363636365
726,Artes Cênicas - Interpretação Teatral,2018,CAL,4,3,8,1.0,9,7,0.5714285714285714,0.42857142857142855,0.8888888888888888,0.1111111111111111
726,Artes Cênicas - Interpretação Teatral,2019,CAL,3,3,8,3.0,11,6,0.5,0.5,0.7272727272727273,0.2727272727272727
726,Artes Cênicas - Interpretação Teatral,2020,CAL,0,0,5,4.0,9,0,,,0.5555555555555556,0.4444444444444444
726,Artes Cênicas - Interpretação Teatral,2021,CAL,6,4,9,4.0,13,10,0.6,0.4,0.6923076923076923,0.3076923076923077
726,Artes Cênicas - Interpretação Teatral,2022,CAL,5,2,7,6.0,13,7,0.7142857142857143,0.2857142857142857,0.5384615384615384,0.46153846153846156
726,Artes Cênicas - Interpretação Teatral,2023,CAL,9,2,10,1.0,11,11,0.8181818181818182,0.18181818181818182,0.9090909090909091,0.09090909090909091
726,Artes Cênicas - Interpretação Teatral,TOTAL,CAL,52,27,72,34.0,106,79,0.6582278481012658,0.34177215189873417,0.6792452830188679,0.32075471698113206
727,Artes Visuais - Bacharelado em Desenho e Plástica,2014,CAL,17,7,29,22.0,51,24,0.7083333333333334,0.2916666666666667,0.5686274509803921,0.43137254901960786
727,Artes Visuais - Bacharelado em Desenho e Plástica,2015,CAL,10,9,19,15.0,34,19,0.5263157894736842,0.47368421052631576,0.5588235294117647,0.4411764705882353
727,Artes Visuais - Bacharelado em Desenho e Plástica,2016,CAL,11,4,30,14.0,44,15,0.7333333333333333,0.26666666666666666,0.6818181818181818,0.3181818181818182
727,Artes Visuais - Bacharelado em Desenho e Plástica,2017,CAL,7,7,22,10.0,32,14,0.5,0.5,0.6875,0.3125
727,Artes Visuais - Bacharelado em Desenho e Plástica,2018,CAL,16,10,24,10.0,34,26,0.6153846153846154,0.38461538461538464,0.7058823529411765,0.29411764705882354
727,Artes Visuais - Bacharelado em Desenho e Plástica,2019,CAL,14,11,20,12.0,32,25,0.56,0.44,0.625,0.375
727,Artes Visuais - Bacharelado em Desenho e Plástica,2020,CAL,9,0,22,17.0,39,9,1.0,0.0,0.5641025641025641,0.4358974358974359
727,Artes Visuais - Bacharelado em Desenho e Plástica,2021,CAL,11,4,27,6.0,33,15,0.7333333333333333,0.26666666666666666,0.8181818181818182,0.18181818181818182
727,Artes Visuais - Bacharelado em Desenho e Plástica,2022,CAL,8,8,20,12.0,32,16,0.5,0.5,0.625,0.375
727,Artes Visuais - Bacharelado em Desenho e Plástica,2023,CAL,14,3,28,16.0,44,17,0.8235294117647058,0.17647058823529413,0.6363636363636364,0.36363636363636365
727,Artes Visuais - Bacharelado em Desenho e Plástica,TOTAL,CAL,117,63,241,134.0,375,180,0.65,0.35,0.6426666666666667,0.35733333333333334
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2014,CAL,7,2,15,9.0,24,9,0.7777777777777778,0.2222222222222222,0.625,0.375
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2015,CAL,6,2,11,6.0,17,8,0.75,0.25,0.6470588235294118,0.35294117647058826
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2016,CAL,8,1,17,10.0,27,9,0.8888888888888888,0.1111111111111111,0.6296296296296297,0.37037037037037035
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2017,CAL,7,3,11,5.0,16,10,0.7,0.3,0.6875,0.3125
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2018,CAL,7,3,11,8.0,19,10,0.7,0.3,0.5789473684210527,0.42105263157894735
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2019,CAL,5,4,14,4.0,18,9,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.2222222222222222
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2020,CAL,4,1,15,4.0,19,5,0.8,0.2,0.7894736842105263,0.21052631578947367
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2021,CAL,13,0,13,5.0,18,13,1.0,0.0,0.7222222222222222,0.2777777777777778
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2022,CAL,2,1,11,7.0,18,3,0.6666666666666666,0.3333333333333333,0.6111111111111112,0.3888888888888889
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,2023,CAL,11,3,9,6.0,15,14,0.7857142857142857,0.21428571428571427,0.6,0.4
728,Artes Visuais - Licenciatura Plena em Desenho e Plástica,TOTAL,CAL,70,20,127,64.0,191,90,0.7777777777777778,0.2222222222222222,0.6649214659685864,0.33507853403141363
734,Música - Licenciatura Plena,2014,CAL,3,1,5,12.0,17,4,0.75,0.25,0.29411764705882354,0.7058823529411765
734,Música - Licenciatura Plena,2015,CAL,4,4,9,9.0,18,8,0.5,0.5,0.5,0.5
734,Música - Licenciatura Plena,2016,CAL,3,4,6,15.0,21,7,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.7142857142857143
734,Música - Licenciatura Plena,2017,CAL,0,1,6,8.0,14,1,0.0,1.0,0.42857142857142855,0.5714285714285714
734,Música - Licenciatura Plena,2018,CAL,2,3,6,11.0,17,5,0.4,0.6,0.35294117647058826,0.6470588235294118
734,Música - Licenciatura Plena,2019,CAL,4,4,6,5.0,11,8,0.5,0.5,0.5454545454545454,0.45454545454545453
734,Música - Licenciatura Plena,2020,CAL,1,2,2,9.0,11,3,0.3333333333333333,0.6666666666666666,0.18181818181818182,0.8181818181818182
734,Música - Licenciatura Plena,2021,CAL,5,6,1,5.0,6,11,0.45454545454545453,0.5454545454545454,0.16666666666666666,0.8333333333333334
734,Música - Licenciatura Plena,2022,CAL,4,2,2,7.0,9,6,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.7777777777777778
734,Música - Licenciatura Plena,2023,CAL,3,2,7,5.0,12,5,0.6,0.4,0.5833333333333334,0.4166666666666667
734,Música - Licenciatura Plena,TOTAL,CAL,29,29,50,86.0,136,58,0.5,0.5,0.36764705882352944,0.6323529411764706
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2014,CAL,15,3,32,12.0,44,18,0.8333333333333334,0.16666666666666666,0.7272727272727273,0.2727272727272727
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2015,CAL,27,3,41,10.0,51,30,0.9,0.1,0.803921568627451,0.19607843137254902
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2016,CAL,24,6,30,8.0,38,30,0.8,0.2,0.7894736842105263,0.21052631578947367
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2017,CAL,12,2,21,15.0,36,14,0.8571428571428571,0.14285714285714285,0.5833333333333334,0.4166666666666667
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2018,CAL,18,7,37,13.0,50,25,0.72,0.28,0.74,0.26
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2019,CAL,16,1,24,11.0,35,17,0.9411764705882353,0.058823529411764705,0.6857142857142857,0.3142857142857143
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2020,CAL,6,4,35,9.0,44,10,0.6,0.4,0.7954545454545454,0.20454545454545456
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2021,CAL,11,6,29,7.0,36,17,0.6470588235294118,0.35294117647058826,0.8055555555555556,0.19444444444444445
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2022,CAL,17,7,25,10.0,35,24,0.7083333333333334,0.2916666666666667,0.7142857142857143,0.2857142857142857
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,2023,CAL,14,4,32,11.0,43,18,0.7777777777777778,0.2222222222222222,0.7441860465116279,0.2558139534883721
735,Letras - Lic - Hab. Português e Literatura Língua Portuguesa,TOTAL,CAL,160,43,306,106.0,412,203,0.7881773399014779,0.21182266009852216,0.7427184466019418,0.25728155339805825
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2014,CAL,15,6,32,16.0,48,21,0.7142857142857143,0.2857142857142857,0.6666666666666666,0.3333333333333333
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2015,CAL,11,2,32,19.0,51,13,0.8461538461538461,0.15384615384615385,0.6274509803921569,0.37254901960784315
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2016,CAL,7,0,31,19.0,50,7,1.0,0.0,0.62,0.38
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2017,CAL,7,7,29,12.0,41,14,0.5,0.5,0.7073170731707317,0.2926829268292683
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2018,CAL,7,5,30,16.0,46,12,0.5833333333333334,0.4166666666666667,0.6521739130434783,0.34782608695652173
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2019,CAL,8,7,28,18.0,46,15,0.5333333333333333,0.4666666666666667,0.6086956521739131,0.391304347826087
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2020,CAL,12,0,27,12.0,39,12,1.0,0.0,0.6923076923076923,0.3076923076923077
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2021,CAL,4,3,29,9.0,38,7,0.5714285714285714,0.42857142857142855,0.7631578947368421,0.23684210526315788
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2022,CAL,8,6,26,9.0,35,14,0.5714285714285714,0.42857142857142855,0.7428571428571429,0.2571428571428571
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,2023,CAL,7,4,22,22.0,44,11,0.6363636363636364,0.36363636363636365,0.5,0.5
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,TOTAL,CAL,86,40,286,152.0,438,126,0.6825396825396826,0.31746031746031744,0.6529680365296804,0.3470319634703196
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2014,CAL,3,2,27,15.0,42,5,0.6,0.4,0.6428571428571429,0.35714285714285715
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2015,CAL,5,2,34,14.0,48,7,0.7142857142857143,0.2857142857142857,0.7083333333333334,0.2916666666666667
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2016,CAL,5,3,31,23.0,54,8,0.625,0.375,0.5740740740740741,0.42592592592592593
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2017,CAL,5,1,18,13.0,31,6,0.8333333333333334,0.16666666666666666,0.5806451612903226,0.41935483870967744
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2018,CAL,4,1,26,17.0,43,5,0.8,0.2,0.6046511627906976,0.3953488372093023
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2019,CAL,5,2,24,11.0,35,7,0.7142857142857143,0.2857142857142857,0.6857142857142857,0.3142857142857143
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2020,CAL,2,1,25,12.0,37,3,0.6666666666666666,0.3333333333333333,0.6756756756756757,0.32432432432432434
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2021,CAL,5,0,14,14.0,28,5,1.0,0.0,0.5,0.5
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2022,CAL,7,1,16,9.0,25,8,0.875,0.125,0.64,0.36
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,2023,CAL,7,2,19,13.0,32,9,0.7777777777777778,0.2222222222222222,0.59375,0.40625
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,TOTAL,CAL,48,15,234,141.0,375,63,0.7619047619047619,0.23809523809523808,0.624,0.376
738,Desenho Industrial - Projeto de Produto,2014,CAL,9,2,10,11.0,21,11,0.8181818181818182,0.18181818181818182,0.47619047619047616,0.5238095238095238
738,Desenho Industrial - Projeto de Produto,2015,CAL,17,1,0,0.0,0,18,0.9444444444444444,0.05555555555555555,,
738,Desenho Industrial - Projeto de Produto,2016,CAL,6,6,0,0.0,0,12,0.5,0.5,,
738,Desenho Industrial - Projeto de Produto,2017,CAL,3,1,0,0.0,0,4,0.75,0.25,,
738,Desenho Industrial - Projeto de Produto,2018,CAL,1,0,0,0.0,0,1,1.0,0.0,,
738,Desenho Industrial - Projeto de Produto,2019,CAL,1,0,0,0.0,0,1,1.0,0.0,,
738,Desenho Industrial - Projeto de Produto,TOTAL,CAL,37,10,10,11.0,21,47,0.7872340425531915,0.2127659574468085,0.47619047619047616,0.5238095238095238
741,Música - Bacharelado Canto,2014,CAL,0,0,3,1.0,4,0,,,0.75,0.25
741,Música - Bacharelado Canto,2015,CAL,0,0,1,0.0,1,0,,,1.0,0.0
741,Música - Bacharelado Canto,2016,CAL,0,0,4,2.0,6,0,,,0.6666666666666666,0.3333333333333333
741,Música - Bacharelado Canto,2017,CAL,0,0,2,0.0,2,0,,,1.0,0.0
741,Música - Bacharelado Canto,2018,CAL,2,0,1,0.0,1,2,1.0,0.0,1.0,0.0
741,Música - Bacharelado Canto,2019,CAL,4,0,2,0.0,2,4,1.0,0.0,1.0,0.0
741,Música - Bacharelado Canto,2020,CAL,1,0,1,1.0,2,1,1.0,0.0,0.5,0.5
741,Música - Bacharelado Canto,2021,CAL,2,2,1,0.0,1,4,0.5,0.5,1.0,0.0
741,Música - Bacharelado Canto,2023,CAL,1,0,1,0.0,1,1,1.0,0.0,1.0,0.0
741,Música - Bacharelado Canto,TOTAL,CAL,10,2,16,4.0,20,12,0.8333333333333334,0.16666666666666666,0.8,0.2
742,Música - Bacharelado Clarineta,2014,CAL,0,0,0,1.0,1,0,,,0.0,1.0
742,Música - Bacharelado Clarineta,2015,CAL,1,0,0,3.0,3,1,1.0,0.0,0.0,1.0
742,Música - Bacharelado Clarineta,2016,CAL,0,0,1,2.0,3,0,,,0.3333333333333333,0.6666666666666666
742,Música - Bacharelado Clarineta,2017,CAL,0,2,0,1.0,1,2,0.0,1.0,0.0,1.0
742,Música - Bacharelado Clarineta,2018,CAL,0,0,0,2.0,2,0,,,0.0,1.0
742,Música - Bacharelado Clarineta,2019,CAL,0,1,0,1.0,1,1,0.0,1.0,0.0,1.0
