Ano,Semestre,Cód. Disciplina,Cód. Turma,Situação,%,Alunos,Professor,Cód. Curso,Curso
2021,2. Semestre,D320199,18,Não Concl.,3,1,A218148855402,311,Curso de Engenharia Acústica
2021,2. Semestre,D320199,18,Reprovado,67,26,A218148855402,311,Curso de Engenharia Acústica
2021,2. Semestre,D320199,19,Aprovado,40,12,A642946200380,402,Engenharia Florestal
2021,2. Semestre,D320199,19,Dispensado,3,1,A642946200380,402,Engenharia Florestal
2021,2. Semestre,D320199,19,Reprovado,53,16,A642946200380,402,Engenharia Florestal
2021,2. Semestre,D320199,19,Tr.Parcial,3,1,A642946200380,402,Engenharia Florestal
2021,2. Semestre,D320199,20,Aprovado,9,3,A292200218320,309,Curso de Engenharia Sanitária e Ambiental
2021,2. Semestre,D320199,20,CancMatric,3,1,A292200218320,309,Curso de Engenharia Sanitária e Ambiental
2021,2. Semestre,D320199,20,Dispensado,3,1,A292200218320,309,Curso de Engenharia Sanitária e Ambiental
2021,2. Semestre,D320199,20,Não Concl.,3,1,A292200218320,309,Curso de Engenharia Sanitária e Ambiental
2021,2. Semestre,D320199,20,Reprovado,82,27,A292200218320,309,Curso de Engenharia Sanitária e Ambiental
2021,2. Semestre,D320199,T50REA,Aprovado,59,13,A292200218320,305,Engenharia Química
2021,2. Semestre,D320199,T50REA,Reprovado,41,9,A292200218320,305,Engenharia Química
2021,2. Semestre,D320199,T50REA,Aprovado,33,1,A292200218320,315,Curso de Engenharia Aeroespacial
2021,2. Semestre,D320199,T50REA,Reprovado,67,2,A292200218320,315,Curso de Engenharia Aeroespacial
2022,1. Semestre,D320199,10,Aprovado,17,9,A380683888642,303,Engenharia Elétrica
2022,1. Semestre,D320199,10,CancMatric,4,2,A380683888642,303,Engenharia Elétrica
2022,1. Semestre,D320199,10,Dispensado,2,1,A380683888642,303,Engenharia Elétrica
2022,1. Semestre,D320199,10,Não Concl.,2,1,A380683888642,303,Engenharia Elétrica
2022,1. Semestre,D320199,10,Repr.Freq,25,13,A380683888642,303,Engenharia Elétrica
2022,1. Semestre,D320199,10,Reprovado,48,25,A380683888642,303,Engenharia Elétrica
2022,1. Semestre,D320199,10,Tr.Parcial,2,1,A380683888642,303,Engenharia Elétrica
2022,1. Semestre,D320199,11,Aprovado,14,3,A681200461218,110,Química Industrial
2022,1. Semestre,D320199,11,CancMatric,5,1,A681200461218,110,Química Industrial
2022,1. Semestre,D320199,11,Repr.Freq,14,3,A681200461218,110,Química Industrial
2022,1. Semestre,D320199,11,Reprovado,57,12,A681200461218,110,Química Industrial
2022,1. Semestre,D320199,11,Tr.Parcial,10,2,A681200461218,110,Química Industrial
2022,1. Semestre,D320199,11,Aprovado,5,1,A681200461218,133,Química - Bacharelado
2022,1. Semestre,D320199,11,CancMatric,10,2,A681200461218,133,Química - Bacharelado
2022,1. Semestre,D320199,11,Repr.Freq,25,5,A681200461218,133,Química - Bacharelado
2022,1. Semestre,D320199,11,Reprovado,50,10,A681200461218,133,Química - Bacharelado
2022,1. Semestre,D320199,11,Tr.Parcial,10,2,A681200461218,133,Química - Bacharelado
2022,1. Semestre,D320199,12,Aprovado,47,20,AP681402512218,304,Engenharia Mecânica
2022,1. Semestre,D320199,12,CancMatric,5,2,AP681402512218,304,Engenharia Mecânica
2022,1. Semestre,D320199,12,Reprovado,49,21,AP681402512218,304,Engenharia Mecânica
2022,1. Semestre,D320199,13,Aprovado,46,21,A946200380642,307,Ciência da Computação - Bacharelado
2022,1. Semestre,D320199,13,CancMatric,2,1,A946200380642,307,Ciência da Computação - Bacharelado
2022,1. Semestre,D320199,13,Dispensado,2,1,A946200380642,307,Ciência da Computação - Bacharelado
2022,1. Semestre,D320199,13,Repr.Freq,20,9,A946200380642,307,Ciência da Computação - Bacharelado
2022,1. Semestre,D320199,13,Reprovado,30,14,A946200380642,307,Ciência da Computação - Bacharelado
2022,1. Semestre,D320199,14,Reprovado,8,4,A380200380642,302,Engenharia Civil
2022,1. Semestre,D320199,14,Aprovado,82,40,A380200380642,302,Engenharia Civil
2022,1. Semestre,D320199,14,CancMatric,2,1,A380200380642,302,Engenharia Civil
2022,1. Semestre,D320199,14,Dispensado,2,1,A380200380642,302,Engenharia Civil
2022,1. Semestre,D320199,14,Repr.Freq,6,3,A380200380642,302,Engenharia Civil
2022,1. Semestre,D320199,15,Aprovado,53,28,A642946200380,315,Curso de Engenharia Aeroespacial
2022,1. Semestre,D320199,15,CancMatric,11,6,A642946200380,315,Curso de Engenharia Aeroespacial
2022,1. Semestre,D320199,15,Dispensado,4,2,A642946200380,315,Curso de Engenharia Aeroespacial
2022,1. Semestre,D320199,15,Repr.Freq,9,5,A642946200380,315,Curso de Engenharia Aeroespacial
2022,1. Semestre,D320199,15,Reprovado,21,11,A642946200380,315,Curso de Engenharia Aeroespacial
2022,1. Semestre,D320199,15,Tr.Parcial,2,1,A642946200380,315,Curso de Engenharia Aeroespacial
2022,1. Semestre,D320199,16,Aprovado,4,4,A888402148380,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Aprovado,4,4,AP681402512218,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,CancMatric,9,9,A888402148380,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,CancMatric,9,9,AP681402512218,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Dispensado,1,1,A888402148380,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Dispensado,1,1,AP681402512218,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Não Concl.,2,2,A888402148380,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Não Concl.,2,2,AP681402512218,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Repr.Freq,9,9,A888402148380,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Repr.Freq,9,9,AP681402512218,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Reprovado,25,26,A888402148380,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,16,Reprovado,25,26,AP681402512218,316,Curso de Engenharia de Telecomunicações
2022,1. Semestre,D320199,17,Aprovado,29,23,AP681402512218,305,Engenharia Química
2022,1. Semestre,D320199,17,Aprovado,29,23,A218148855402,305,Engenharia Química
2022,1. Semestre,D320199,17,CancMatric,1,1,AP681402512218,305,Engenharia Química
2022,1. Semestre,D320199,17,CancMatric,1,1,A218148855402,305,Engenharia Química
2022,1. Semestre,D320199,17,Dispensado,1,1,AP681402512218,305,Engenharia Química
2022,1. Semestre,D320199,17,Dispensado,1,1,A218148855402,305,Engenharia Química
2022,1. Semestre,D320199,17,Repr.Freq,6,5,AP681402512218,305,Engenharia Química
2022,1. Semestre,D320199,17,Repr.Freq,6,5,A218148855402,305,Engenharia Química
2022,1. Semestre,D320199,17,Reprovado,12,9,AP681402512218,305,Engenharia Química
2022,1. Semestre,D320199,17,Reprovado,12,9,A218148855402,305,Engenharia Química
2022,1. Semestre,D320199,18,Reprovado,64,21,AP806642512402,109,Química - Licenciatura
2022,1. Semestre,D320199,18,Aprovado,30,10,AP806642512402,109,Química - Licenciatura
2022,1. Semestre,D320199,18,CancMatric,6,2,AP806642512402,109,Química - Licenciatura
2022,1. Semestre,D320199,19,Aprovado,35,13,A642946200380,402,Engenharia Florestal
2022,1. Semestre,D320199,19,CancMatric,8,3,A642946200380,402,Engenharia Florestal
2022,1. Semestre,D320199,19,Repr.Freq,22,8,A642946200380,402,Engenharia Florestal
2022,1. Semestre,D320199,19,Reprovado,32,12,A642946200380,402,Engenharia Florestal
2022,1. Semestre,D320199,19,Tr.Parcial,3,1,A642946200380,402,Engenharia Florestal
2022,1. Semestre,D320199,20,Aprovado,57,17,AP806642512402,123,Física - Bacharelado
2022,1. Semestre,D320199,20,Não Concl.,3,1,AP806642512402,123,Física - Bacharelado
2022,1. Semestre,D320199,20,Reprovado,40,12,AP806642512402,123,Física - Bacharelado
2022,1. Semestre,D320199,50,Aprovado,10,2,A380200380642,303,Engenharia Elétrica
2022,1. Semestre,D320199,50,Reprovado,86,18,A380200380642,303,Engenharia Elétrica
2022,1. Semestre,D320199,50,Tr.Parcial,5,1,A380200380642,303,Engenharia Elétrica
2022,1. Semestre,D320199,50,Reprovado,100,1,A380200380642,305,Engenharia Química
2022,1. Semestre,D320199,50,Reprovado,100,1,A380200380642,311,Curso de Engenharia Acústica
2022,2. Semestre,D320199,10,Aprovado,16,7,P855200218,303,Engenharia Elétrica
2022,2. Semestre,D320199,10,Dispensado,4,2,P855200218,303,Engenharia Elétrica
2022,2. Semestre,D320199,10,Repr.Freq,29,13,P855200218,303,Engenharia Elétrica
2022,2. Semestre,D320199,10,Reprovado,51,23,P855200218,303,Engenharia Elétrica
2022,2. Semestre,D320199,11,Aprovado,23,14,A292200218320,312,Curso de Engenharia de Computação
2022,2. Semestre,D320199,11,Dispensado,2,1,A292200218320,312,Curso de Engenharia de Computação
2022,2. Semestre,D320199,11,Repr.Freq,41,25,A292200218320,312,Curso de Engenharia de Computação
2022,2. Semestre,D320199,11,Reprovado,33,20,A292200218320,312,Curso de Engenharia de Computação
2022,2. Semestre,D320199,11,Tr.Parcial,2,1,A292200218320,312,Curso de Engenharia de Computação
2022,2. Semestre,D320199,13,Aprovado,15,5,A681200461218,313,Curso de Engenharia de Produção
2022,2. Semestre,D320199,13,Dispensado,6,2,A681200461218,313,Curso de Engenharia de Produção
2022,2. Semestre,D320199,13,Repr.Freq,70,23,A681200461218,313,Curso de Engenharia de Produção
2022,2. Semestre,D320199,13,Reprovado,9,3,A681200461218,313,Curso de Engenharia de Produção
2022,2. Semestre,D320199,14,Reprovado,22,11,A380200380642,302,Engenharia Civil
2022,2. Semestre,D320199,14,Aprovado,37,19,A380200380642,302,Engenharia Civil
2022,2. Semestre,D320199,14,Dispensado,4,2,A380200380642,302,Engenharia Civil
2022,2. Semestre,D320199,14,Repr.Freq,37,19,A380200380642,302,Engenharia Civil
2022,2. Semestre,D320199,15,Aprovado,28,10,AP681402512218,310,Curso Engenharia de Controle e Automação
2022,2. Semestre,D320199,15,Dispensado,6,2,AP681402512218,310,Curso Engenharia de Controle e Automação
2022,2. Semestre,D320199,15,Repr.Freq,31,11,AP681402512218,310,Curso Engenharia de Controle e Automação
2022,2. Semestre,D320199,15,Reprovado,36,13,AP681402512218,310,Curso Engenharia de Controle e Automação
2022,2. Semestre,D320199,16,Aprovado,23,10,MÁICON FACCO,314,Bacharelado em Sistemas de Informação
2022,2. Semestre,D320199,16,CancMatric,2,1,MÁICON FACCO,314,Bacharelado em Sistemas de Informação
2022,2. Semestre,D320199,16,Dispensado,2,1,MÁICON FACCO,314,Bacharelado em Sistemas de Informação
2022,2. Semestre,D320199,16,Repr.Freq,47,20,MÁICON FACCO,314,Bacharelado em Sistemas de Informação
2022,2. Semestre,D320199,16,Reprovado,23,10,MÁICON FACCO,314,Bacharelado em Sistemas de Informação
2022,2. Semestre,D320199,16,Tr.Parcial,2,1,MÁICON FACCO,314,Bacharelado em Sistemas de Informação
2022,2. Semestre,D320199,17,Aprovado,17,18,A380683888642,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,Aprovado,17,18,AP292200218888,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,CancMatric,1,1,A380683888642,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,CancMatric,1,1,AP292200218888,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,Dispensado,3,3,A380683888642,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,Dispensado,3,3,AP292200218888,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,Repr.Freq,10,10,A380683888642,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,Repr.Freq,10,10,AP292200218888,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,Reprovado,19,20,A380683888642,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,Reprovado,19,20,AP292200218888,304,Engenharia Mecânica
2022,2. Semestre,D320199,17,Aprovado,67,24,AP292200218888,305,Engenharia Química
2022,2. Semestre,D320199,17,Dispensado,3,1,AP292200218888,305,Engenharia Química
2022,2. Semestre,D320199,17,Não Concl.,3,1,AP292200218888,305,Engenharia Química
2022,2. Semestre,D320199,17,Repr.Freq,17,6,AP292200218888,305,Engenharia Química
2022,2. Semestre,D320199,17,Reprovado,11,4,AP292200218888,305,Engenharia Química
2022,2. Semestre,D320199,18,Aprovado,28,8,B200380461148,311,Curso de Engenharia Acústica
2022,2. Semestre,D320199,18,Não Concl.,3,1,B200380461148,311,Curso de Engenharia Acústica
2022,2. Semestre,D320199,18,Repr.Freq,48,14,B200380461148,311,Curso de Engenharia Acústica
2022,2. Semestre,D320199,18,Reprovado,14,4,B200380461148,311,Curso de Engenharia Acústica
2022,2. Semestre,D320199,18,Tr.Parcial,7,2,B200380461148,311,Curso de Engenharia Acústica
2022,2. Semestre,D320199,19,Dispensado,6,1,A292200218320,402,Engenharia Florestal
2022,2. Semestre,D320199,19,Aprovado,11,2,A292200218320,402,Engenharia Florestal
2022,2. Semestre,D320199,19,Repr.Freq,50,9,A292200218320,402,Engenharia Florestal
2022,2. Semestre,D320199,19,Reprovado,33,6,A292200218320,402,Engenharia Florestal
2022,2. Semestre,D320199,20,Aprovado,41,17,A394200218642,309,Curso de Engenharia Sanitária e Ambiental
2022,2. Semestre,D320199,20,Dispensado,2,1,A394200218642,309,Curso de Engenharia Sanitária e Ambiental
2022,2. Semestre,D320199,20,Repr.Freq,29,12,A394200218642,309,Curso de Engenharia Sanitária e Ambiental
2022,2. Semestre,D320199,20,Reprovado,27,11,A394200218642,309,Curso de Engenharia Sanitária e Ambiental
2022,2. Semestre,D320199,50,Reprovado,100,2,A292200218320,305,Engenharia Química
2022,2. Semestre,D320199,50,Aprovado,67,2,A292200218320,307,Ciência da Computação - Bacharelado
2022,2. Semestre,D320199,50,Reprovado,33,1,A292200218320,307,Ciência da Computação - Bacharelado
2022,2. Semestre,D320199,50,Não Concl.,100,1,A292200218320,316,Curso de Engenharia de Telecomunicações
2022,2. Semestre,D320199,50,Aprovado,100,1,A292200218320,315,Curso de Engenharia Aeroespacial
